converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
1,0.00962692180760105,0.0035755205882308867,22,0.0026495999190956354,0.5292439284257437,0.08573710931457965,0.8396708202678163,2.4833602565625608,0.9993499100322935,0.8052241918534535,2.0938452965693912,2.9222878525268046
0,0.13620328539074422,0.06462655197330662,1000,0.09149859985336661,9.014952756669342e-05,3.755485367296502e-05,1.255954106508427,0.661553738003132,0.015653332129326424,1.0330663033275087,0.6420996737819982,0.13031283477804045
0,0.044728917090498185,0.023427744745720437,1000,0.09164720005355775,0.0040824367842188045,0.0011471887008419352,1.1132281501700625,0.5395354201953602,0.30544342691910353,0.732360059611247,0.08527921565181096,1.538109839062785
0,0.0917129429045545,0.011177803953224773,1000,0.09108179993927479,4.460669714412722e-17,1.5809921532089825e-17,0.6298754100004205,0.7341307256975531,0.0,0.013212519704272284,1.551643085157716,0.533134755143343
0,0.2089771091379832,0.030413890778516597,1000,0.09139640000648797,5.9187956684269566e-18,2.4704082845255373e-18,0.0952022456230206,0.16709454704651794,0.0,0.19607357262926195,1.6904875452184873,0.4373670318693592
0,0.26738521186746583,0.08003020359102406,1000,0.09057289990596473,1.2804606004359413e-16,3.87843354414193e-17,2.4331410938144096,0.18771502326004041,0.0,0.9341203753950174,2.185111358856819,1.744285287668819
0,0.6798888208858893,0.025481357555461687,1000,0.09125329996459186,7.739856899345857e-17,3.2326811075089804e-17,1.197329892223399,0.4541806929046248,0.0,0.28137264822363406,1.1256197050665175,0.26717964588762566
1,0.009452615062422651,0.0036375999422836075,26,0.0035546000581234694,0.5565179036920684,0.14598887968648155,2.536383627513384,2.3785753315884026,0.9107485881934911,0.32184542791800563,1.8129737664611651,0.0660656124713368
0,0.09866684872784043,0.0211396594989738,1000,0.09068949986249208,2.1944334538470026e-16,5.2840918712149536e-17,0.6327128815823855,0.03511699216905617,0.0,0.20032442536709016,0.6460799518376161,0.32638886533399664
0,0.09796925553461179,0.03619326050974437,1000,0.091426300117746,4.00719418569487e-18,6.501551263945033e-18,0.8433090229390716,1.77572094745266,0.0,0.4846410431492103,0.9463809231846634,0.9256549238684322
0,0.1781176918587145,0.06849061503178279,1000,0.09049380011856556,1.2119732955998363e-16,4.437763755757652e-17,0.5734566213381163,0.8910485597866593,0.0,0.23509907911980935,0.2272998071302723,0.32257754590858934
0,0.10220379360132996,0.029129927298523782,1000,0.09110180009156466,2.90560127255242e-17,1.7319931817895262e-17,2.283274736074427,0.975304778912939,0.0,2.5927769133934984,1.8878477864947878,2.7406621362752173
1,0.00963556509544759,0.006600443709257403,33,0.003519900143146515,0.6779070609416398,0.10124545621709746,2.068854304404791,1.3673848146915084,0.8952891129081256,1.2571663580655486,1.0422813777872504,0.5308532996848792
0,0.277288104646404,0.07928403014338624,1000,0.09077199990861118,1.3980777202548098e-17,2.555398684697109e-17,0.6963535636287546,1.7933182098453297,0.0,0.09675921876849315,1.4519647729131462,0.8035768892240767
1,0.009842490134432131,0.003963999437784083,421,0.03842669981531799,0.13592039424741315,0.05327971509269848,0.031239446968237772,1.035950177807047,0.4061732810635706,0.36239862752090835,1.2785845054920184,1.3834157466910693
1,0.009087375161536421,0.004363801475667613,66,0.00767589989118278,0.4298657707853141,0.08344609388346463,2.391929970333152,2.208756882669275,0.7316553416158249,1.6471262595738159,1.5432740567788903,2.235146993553804
0,0.10956823183580111,0.026876995726021514,1000,0.09058870002627373,1.987357596408748e-17,3.149949489056268e-17,0.293734327509962,1.3338853476815302,0.0,0.3057434542621129,1.874263361498052,0.9750118152374734
1,0.009609359624509008,0.0047108917653683954,280,0.026178899919614196,0.3489741952263095,0.07522571098478356,1.2804727608844093,1.026002886343008,0.6394372753463844,1.4554190712182322,1.5068797115770554,0.6166635451887457
1,0.00928907904568962,0.005476814377836392,350,0.0330638000741601,0.29204066229201836,0.0668797980348461,3.0164854131365484,1.262222033050604,0.5822461653850469,1.9974332548540508,1.1293986406107779,2.952075436328668
1,0.009628532501976528,0.004382892567943556,27,0.0037993998266756535,0.23853949342876515,0.05190409686590706,2.7425880283918875,0.8363088954379965,0.5882904116997697,2.040241395910631,1.9507277871779243,2.7750487084021644
1,0.009553919436069968,0.00480671997310953,79,0.008367300033569336,0.5012739021549582,0.11822719435067806,0.759462319972156,1.2694044183684934,0.7367292527719985,1.1314441475620471,1.3137387975403056,1.3189105812906157
1,0.009431851771054217,0.0027843530076111954,28,0.003693500068038702,0.5269035587322957,0.1450264336432555,2.888253990745745,0.7196056970769256,0.97863714714725,1.0427247630382102,2.153956682334777,2.291241371763565
